   10,20181001,0.8242,0.0000,FLORIDA
   11,20061001,0.7662,0.0000,GEORGIA
   11,20071001,0.7593,0.0000,GEORGIA
   11,20081001,0.7659,0.0000,GEORGIA
   11,20091001,0.7612,0.0000,GEORGIA
   11,20101001,0.7623,0.0000,Georgia
   11,20111001,0.7566,0.0000,Georgia
   11,20121001,0.7547,0.0000,GEORGIA
   11,20131001,0.7421,0.0000,GEORGIA
   11,20141001,0.7459,0.0000,Georgia
   11,20151001,0.7439,0.0000,GEORGIA
   11,20161001,0.7433,0.0000,GEORGIA
   11,20171001,0.7420,0.0000,GEORGIA
   11,20181001,0.7355,0.0000,GEORGIA
   12,20051001,1.0522,0.0000,Hawaii
   12,20061001,1.0551,0.0000,HAWAII
   12,20071001,1.0448,0.0000,HAWAII
   12,20081001,1.0612,0.0000,HAWAII
   12,20091001,1.0999,0.0000,HAWAII
   12,20101001,1.1113,0.0000,Hawaii
   12,20111001,1.1189,0.0000,Hawaii
   12,20121001,1.1200,0.0000,HAWAII
   12,20131001,1.0728,0.0000,HAWAII
   12,20141001,1.0739,0.0000,Hawaii
   12,20151001,1.0872,0.0000,HAWAII
   12,20161001,1.0937,0.0000,HAWAII
   12,20171001,1.1143,0.0000,HAWAII
   12,20181001,1.1421,0.0000,HAWAII
   13,20051001,0.8527,0.0000,Idaho
   13,20061001,0.8037,0.0000,IDAHO
   13,20071001,0.8120,0.0000,IDAHO
   13,20081001,0.7920,0.0000,IDAHO
   13,20091001,0.7651,0.0000,IDAHO
   13,20101001,0.7733,0.0000,Idaho
   13,20111001,0.7556,0.0000,Idaho
   13,20121001,0.7531,0.0000,IDAHO
   13,20131001,0.7583,0.0000,IDAHO
   13,20141001,0.7605,0.0000,Idaho
   13,20151001,0.7398,0.0000,IDAHO
   13,20161001,0.6872,0.0000,IDAHO
   13,20171001,0.7320,0.0000,IDAHO
   13,20181001,0.7582,0.0000,IDAHO
   14,20061001,0.8271,0.0000,ILLINOIS
   14,20071001,0.8320,0.0000,ILLINOIS
   14,20081001,0.8335,0.0000,ILLINOIS
   14,20091001,0.8386,0.0000,ILLINOIS
   14,20101001,0.8312,0.0000,Illinois
   14,20111001,0.8343,0.0000,Illinois
   14,20121001,0.8426,0.0000,ILLINOIS
   14,20131001,0.8438,0.0000,ILLINOIS
   14,20141001,0.8434,0.0000,Illinois
   14,20151001,0.8369,0.0000,ILLINOIS
